Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s),Sparsity,Proximity
town7_010140.png,GO,"[0.0, 0.99876, 0.00014, 0.0011]",STOP,"[0.58608, 0.40071, 0.00273, 0.01049]",True,93.0,72.66%,0.63137,766.57229,19.28527,0.93293,0.17714,0.43983,93.0,11.77603
town7_010142.png,GO,"[0.00072, 0.98224, 0.01449, 0.00255]",STOP,"[0.53703, 0.45784, 0.00076, 0.00437]",True,73.0,57.03%,0.62557,702.28057,19.6657,0.94024,0.17802,0.35419,73.0,12.72505
town7_010143.png,GO,"[0.00116, 0.93585, 0.05135, 0.01164]",STOP,"[0.65036, 0.34287, 0.00554, 0.00124]",True,99.0,77.34%,0.61233,888.01469,18.6466,0.90706,0.16582,0.45583,99.0,13.46769
town7_010147.png,GO,"[1e-05, 0.99562, 0.00111, 0.00326]",STOP,"[0.69053, 0.26288, 0.00422, 0.04237]",True,102.0,79.69%,0.60797,695.80544,19.70593,0.95193,0.1851,0.51315,102.0,11.42762
town7_010149.png,GO,"[0.0, 0.99711, 0.00069, 0.00219]",STOP,"[0.5672, 0.40781, 0.00424, 0.02075]",True,105.0,82.03%,0.64188,544.04812,20.77443,0.95994,0.20073,0.49752,105.0,11.27952
town7_010150.png,GO,"[0.0, 0.99641, 0.0007, 0.0029]",STOP,"[0.61572, 0.32812, 0.00186, 0.0543]",True,103.0,80.47%,0.62679,649.49984,20.00501,0.95079,0.18823,0.42357,103.0,11.47851
town7_010154.png,GO,"[4e-05, 0.97886, 0.00542, 0.01568]",LEFT,"[0.00858, 0.44916, 0.01835, 0.52391]",True,72.0,56.25%,0.70882,338.26398,22.83825,0.97349,0.25521,0.34681,72.0,8.82542
town7_010155.png,GO,"[0.00012, 0.98873, 0.00745, 0.0037]",STOP,"[0.50741, 0.39806, 0.00291, 0.09162]",True,95.0,74.22%,0.67983,408.95055,22.0141,0.97133,0.2295,0.46438,95.0,9.93503
town7_010159.png,GO,"[7e-05, 0.9757, 0.0132, 0.01104]",STOP,"[0.60283, 0.32293, 0.01276, 0.06147]",True,87.0,67.97%,0.70704,368.16682,22.47036,0.97695,0.23103,0.45004,87.0,8.96835
town7_010161.png,GO,"[0.00014, 0.98506, 0.00248, 0.01232]",STOP,"[0.48032, 0.4589, 0.00433, 0.05645]",True,95.0,74.22%,0.6942,383.99831,22.28751,0.97361,0.21303,0.45212,95.0,9.64732
town7_010162.png,GO,"[0.00031, 0.97977, 0.00391, 0.01601]",STOP,"[0.53078, 0.42567, 0.00362, 0.03993]",True,98.0,76.56%,0.69268,371.07253,22.43622,0.97656,0.21581,0.50928,98.0,9.47628
town7_010166.png,GO,"[4e-05, 0.98585, 0.00137, 0.01274]",RIGHT,"[0.00046, 0.45472, 0.52699, 0.01783]",True,90.0,70.31%,0.7291,423.6018,21.86123,0.97016,0.24981,0.46176,90.0,9.09173
town7_010190.png,RIGHT,"[0.00015, 0.01754, 0.98212, 0.00018]",STOP,"[0.41785, 0.2035, 0.37614, 0.00251]",True,92.0,71.88%,0.77994,315.7282,23.13767,0.9886,0.27404,0.42585,92.0,7.34268
town7_010194.png,RIGHT,"[1e-05, 0.00172, 0.99819, 7e-05]",STOP,"[0.67386, 0.15327, 0.1685, 0.00438]",True,124.0,96.88%,0.65461,1110.96159,17.67381,0.95832,0.14887,0.43523,124.0,13.80062
town7_010200.png,LEFT,"[0.00132, 0.43083, 0.01879, 0.54906]",GO,"[4e-05, 0.89918, 0.01335, 0.08743]",True,1.0,0.78%,0.67963,670.25451,19.86841,0.91142,0.23488,0.21869,1.0,0.13862
town7_010204.png,GO,"[8e-05, 0.70765, 0.09448, 0.19778]",GO,"[4e-05, 0.88292, 0.00696, 0.11009]",False,128.0,100.00%,,,,,,0.62692,,
town7_010214.png,GO,"[0.0002, 0.8943, 0.00575, 0.09975]",GO,"[5e-05, 0.90127, 0.01331, 0.08538]",False,128.0,100.00%,,,,,,0.45237,,
town7_010217.png,GO,"[0.00015, 0.98008, 0.00863, 0.01114]",STOP,"[0.61248, 0.36914, 0.01699, 0.00139]",True,77.0,60.16%,0.68331,325.49326,23.00538,0.98315,0.19058,0.39482,77.0,6.73519
town7_010225.png,STOP,"[0.96571, 0.03428, 0.0, 1e-05]",GO,"[0.17516, 0.80537, 0.01819, 0.00129]",True,84.0,65.62%,0.73296,294.33586,23.44237,0.9855,0.22616,0.45711,84.0,8.48536
town7_010228.png,STOP,"[0.96809, 0.0319, 0.0, 1e-05]",GO,"[0.45892, 0.5099, 0.03038, 0.0008]",True,98.0,76.56%,0.70964,337.45771,22.84861,0.98259,0.21991,0.46236,98.0,9.76475
town7_010232.png,STOP,"[0.96312, 0.03686, 1e-05, 1e-05]",GO,"[0.37163, 0.61598, 0.011, 0.00139]",True,72.0,56.25%,0.73055,255.96328,24.04903,0.98744,0.24286,0.45786,72.0,7.77983
town7_010234.png,STOP,"[0.96053, 0.03945, 1e-05, 1e-05]",GO,"[0.41301, 0.56102, 0.02526, 0.0007]",True,95.0,74.22%,0.70476,326.79568,22.98804,0.98296,0.2229,0.73728,95.0,9.3197
town7_010236.png,STOP,"[0.96674, 0.03324, 1e-05, 1e-05]",GO,"[0.19346, 0.78718, 0.01852, 0.00084]",True,86.0,67.19%,0.70302,337.54471,22.84749,0.98272,0.21839,0.35955,86.0,9.16059
town7_010245.png,STOP,"[0.95467, 0.0453, 2e-05, 2e-05]",GO,"[0.42657, 0.56372, 0.00843, 0.00129]",True,84.0,65.62%,0.71152,305.92167,23.2747,0.985,0.23012,0.38119,84.0,9.05051
town7_010249.png,STOP,"[0.94746, 0.05249, 2e-05, 3e-05]",GO,"[0.29147, 0.7005, 0.00722, 0.00081]",True,107.0,83.59%,0.67641,375.8649,22.38049,0.98081,0.19945,0.41644,107.0,10.03899
town7_010251.png,STOP,"[0.95496, 0.04502, 1e-05, 1e-05]",GO,"[0.40111, 0.58315, 0.01455, 0.0012]",True,92.0,71.88%,0.70388,321.12924,23.06401,0.98402,0.22814,0.46151,92.0,9.17362
town7_010258.png,STOP,"[0.96169, 0.0383, 0.0, 1e-05]",GO,"[0.23964, 0.73602, 0.02317, 0.00118]",True,115.0,89.84%,0.6661,429.3938,21.80225,0.97774,0.19367,0.45675,115.0,10.1508
town7_010261.png,STOP,"[0.95329, 0.04667, 2e-05, 2e-05]",GO,"[0.48037, 0.50825, 0.0105, 0.00088]",True,110.0,85.94%,0.6769,388.91794,22.23222,0.98048,0.20435,0.41645,110.0,10.2081
town7_010262.png,STOP,"[0.95374, 0.04624, 1e-05, 2e-05]",GO,"[0.48759, 0.49744, 0.01393, 0.00104]",True,83.0,64.84%,0.70866,281.49021,23.63617,0.98593,0.23978,0.37527,83.0,8.44614
town7_010275.png,STOP,"[0.95538, 0.0446, 1e-05, 1e-05]",GO,"[0.36231, 0.62384, 0.01251, 0.00134]",True,95.0,74.22%,0.69528,327.62521,22.97703,0.9828,0.22343,0.38918,95.0,9.31563
town7_010278.png,STOP,"[0.95641, 0.04356, 1e-05, 2e-05]",GO,"[0.4521, 0.5273, 0.01919, 0.00141]",True,85.0,66.41%,0.70965,294.16315,23.44492,0.98537,0.23696,0.40325,85.0,8.84858
town7_010281.png,STOP,"[0.95946, 0.04051, 1e-05, 2e-05]",GO,"[0.33069, 0.65351, 0.01416, 0.00164]",True,60.0,46.88%,0.73432,228.58865,24.54026,0.98912,0.25583,0.33578,60.0,6.87593
town7_010282.png,STOP,"[0.94772, 0.05221, 3e-05, 4e-05]",GO,"[0.39935, 0.58173, 0.01759, 0.00132]",True,103.0,80.47%,0.68488,339.56198,22.82161,0.9827,0.21429,0.46857,103.0,9.4488
town7_010289.png,STOP,"[0.94481, 0.05514, 2e-05, 3e-05]",GO,"[0.45631, 0.50749, 0.03556, 0.00063]",True,85.0,66.41%,0.69902,335.27115,22.87684,0.98269,0.22683,0.40324,85.0,8.70306
town7_010292.png,STOP,"[0.95877, 0.04119, 1e-05, 3e-05]",GO,"[0.28295, 0.67425, 0.04187, 0.00093]",True,105.0,82.03%,0.69939,335.00174,22.88033,0.98209,0.22814,0.42458,105.0,9.33536
town7_010294.png,STOP,"[0.9481, 0.05183, 3e-05, 4e-05]",GO,"[0.40566, 0.56885, 0.02372, 0.00176]",True,83.0,64.84%,0.71507,274.04146,23.75264,0.98608,0.24539,0.36544,83.0,8.02492
town7_010295.png,STOP,"[0.94577, 0.05415, 4e-05, 3e-05]",GO,"[0.20707, 0.75994, 0.03096, 0.00204]",True,85.0,66.41%,0.70527,306.17807,23.27106,0.9845,0.23517,0.37374,85.0,8.2033
town7_010310.png,STOP,"[0.95447, 0.0455, 1e-05, 2e-05]",GO,"[0.32741, 0.63086, 0.03998, 0.00175]",True,93.0,72.66%,0.71462,289.17169,23.51925,0.9851,0.24385,0.48592,93.0,8.553
town7_010312.png,STOP,"[0.95658, 0.04338, 2e-05, 2e-05]",GO,"[0.43601, 0.55955, 0.00361, 0.00083]",True,93.0,72.66%,0.71312,302.31656,23.32618,0.98442,0.24014,0.36845,93.0,8.10742
town7_010320.png,STOP,"[0.9622, 0.03777, 2e-05, 2e-05]",GO,"[0.46909, 0.50703, 0.02264, 0.00125]",True,88.0,68.75%,0.71353,299.4062,23.3682,0.98466,0.24137,0.47149,88.0,8.4524
town7_010329.png,STOP,"[0.94765, 0.05225, 4e-05, 5e-05]",GO,"[0.37129, 0.59571, 0.03224, 0.00075]",True,101.0,78.91%,0.69792,333.42896,22.90077,0.98261,0.22616,0.42389,101.0,9.17963
town7_010330.png,STOP,"[0.95705, 0.04291, 2e-05, 2e-05]",GO,"[0.3064, 0.66347, 0.02804, 0.00208]",True,70.0,54.69%,0.72897,264.83927,23.90098,0.98675,0.25629,0.45294,70.0,7.48253
town7_010335.png,STOP,"[0.94918, 0.05068, 6e-05, 7e-05]",GO,"[0.39708, 0.56365, 0.0377, 0.00157]",True,85.0,66.41%,0.72,285.47469,23.57513,0.98565,0.24484,0.40619,85.0,8.07969
town7_010336.png,STOP,"[0.95959, 0.04037, 1e-05, 2e-05]",GO,"[0.30785, 0.67284, 0.01856, 0.00075]",True,108.0,84.38%,0.68579,392.91831,22.18778,0.97942,0.21476,0.45793,108.0,9.77643
town7_010337.png,STOP,"[0.9502, 0.04975, 2e-05, 3e-05]",GO,"[0.31391, 0.66828, 0.01681, 0.001]",True,95.0,74.22%,0.70594,307.57961,23.25123,0.98399,0.2373,0.39906,95.0,8.8592
town7_010340.png,STOP,"[0.95991, 0.04005, 1e-05, 2e-05]",GO,"[0.40097, 0.58698, 0.01075, 0.00129]",True,83.0,64.84%,0.71809,291.01102,23.49171,0.98568,0.24638,0.3839,83.0,8.28457
town7_010354.png,STOP,"[0.96211, 0.03785, 1e-05, 3e-05]",GO,"[0.44117, 0.5423, 0.01575, 0.00079]",True,95.0,74.22%,0.71226,314.92667,23.14871,0.98341,0.24211,0.43376,95.0,8.55971
town7_010361.png,STOP,"[0.95482, 0.0451, 4e-05, 4e-05]",GO,"[0.48606, 0.49587, 0.01682, 0.00125]",True,89.0,69.53%,0.72054,281.62927,23.63403,0.98577,0.24731,0.45676,89.0,8.30308
town7_010370.png,STOP,"[0.95857, 0.04139, 1e-05, 2e-05]",GO,"[0.35097, 0.63767, 0.01043, 0.00093]",True,102.0,79.69%,0.69462,389.48237,22.22593,0.97946,0.22632,0.5528,102.0,9.11032
town7_010375.png,STOP,"[0.95668, 0.04326, 4e-05, 2e-05]",GO,"[0.42874, 0.55882, 0.01125, 0.00119]",True,85.0,66.41%,0.7265,285.0875,23.58102,0.9854,0.2502,0.5297,85.0,8.27751
town7_010378.png,STOP,"[0.95788, 0.04207, 2e-05, 3e-05]",GO,"[0.35245, 0.62939, 0.01688, 0.00127]",True,87.0,67.97%,0.72756,264.36747,23.90872,0.98665,0.2544,0.38534,87.0,7.89236
town7_010381.png,STOP,"[0.95952, 0.04041, 2e-05, 5e-05]",GO,"[0.38987, 0.59811, 0.01128, 0.00073]",True,94.0,73.44%,0.71452,302.88406,23.31804,0.98412,0.24215,0.53247,94.0,8.75405
town7_010384.png,STOP,"[0.9532, 0.04675, 2e-05, 3e-05]",GO,"[0.34234, 0.63613, 0.02022, 0.00132]",True,97.0,75.78%,0.71283,310.34219,23.2124,0.98404,0.24228,0.48194,97.0,8.73311
town7_010395.png,STOP,"[0.95582, 0.04412, 3e-05, 3e-05]",GO,"[0.44378, 0.52218, 0.03336, 0.00067]",True,83.0,64.84%,0.71438,289.33323,23.51682,0.98525,0.24263,0.43153,83.0,8.50832
town7_010397.png,STOP,"[0.94516, 0.05474, 4e-05, 7e-05]",GO,"[0.35171, 0.62795, 0.01917, 0.00117]",True,98.0,76.56%,0.71319,301.92961,23.33175,0.98434,0.23985,0.49661,98.0,8.56547
town7_010398.png,STOP,"[0.94486, 0.05505, 4e-05, 6e-05]",GO,"[0.37816, 0.60703, 0.01352, 0.00128]",True,88.0,68.75%,0.71828,292.25536,23.47318,0.98477,0.2478,0.36856,88.0,8.06014
town7_010400.png,STOP,"[0.95288, 0.04702, 6e-05, 4e-05]",GO,"[0.36689, 0.60043, 0.03191, 0.00078]",True,115.0,89.84%,0.68683,386.41841,22.26023,0.97938,0.21052,0.43562,115.0,9.81647
town7_010406.png,STOP,"[0.94959, 0.05028, 5e-05, 8e-05]",GO,"[0.21924, 0.75343, 0.02651, 0.00082]",True,97.0,75.78%,0.71499,302.16596,23.32835,0.9845,0.23944,0.5081,97.0,8.73377
town7_010415.png,STOP,"[0.95027, 0.04963, 5e-05, 5e-05]",GO,"[0.47999, 0.50979, 0.00913, 0.00109]",True,97.0,75.78%,0.71535,309.88547,23.21879,0.98399,0.24545,0.37979,97.0,8.56385
town7_010417.png,STOP,"[0.94918, 0.05067, 9e-05, 6e-05]",GO,"[0.46868, 0.50756, 0.02255, 0.00121]",True,76.0,59.38%,0.73964,279.57414,23.66583,0.98547,0.25715,0.46019,76.0,7.41967
town7_010418.png,STOP,"[0.94836, 0.05147, 7e-05, 0.0001]",GO,"[0.33788, 0.64103, 0.02001, 0.00109]",True,90.0,70.31%,0.73029,323.18302,23.03632,0.98296,0.25277,0.61511,90.0,8.12228
town7_010423.png,GO,"[0.03853, 0.72454, 0.22775, 0.00917]",RIGHT,"[0.00793, 0.45693, 0.52457, 0.01057]",True,27.0,21.09%,0.6482,401.85638,22.09009,0.98235,0.19294,0.2669,27.0,3.93299
town7_010427.png,RIGHT,"[0.00013, 0.03657, 0.95609, 0.00721]",GO,"[0.00133, 0.58212, 0.39566, 0.02088]",True,55.0,42.97%,0.74554,252.19773,24.11339,0.98805,0.23425,0.4152,55.0,7.78828
town7_010428.png,RIGHT,"[4e-05, 0.03066, 0.96675, 0.00255]",GO,"[0.00215, 0.55308, 0.43636, 0.00841]",True,69.0,53.91%,0.73816,269.72745,23.82155,0.98563,0.2525,0.50888,69.0,7.68808
town7_010435.png,GO,"[0.04378, 0.90326, 0.02612, 0.02684]",STOP,"[0.47811, 0.38894, 0.00693, 0.12602]",True,78.0,60.94%,0.71438,204.07234,25.03296,0.98852,0.26713,0.48887,78.0,5.33428
town7_010438.png,GO,"[0.03826, 0.9205, 0.01375, 0.02748]",STOP,"[0.4821, 0.42223, 0.00499, 0.09069]",True,50.0,39.06%,0.7586,128.69323,27.03525,0.99227,0.30798,0.45196,50.0,4.01284
town7_010442.png,GO,"[0.00743, 0.96284, 0.00986, 0.01987]",STOP,"[0.42991, 0.3667, 0.00752, 0.19587]",True,74.0,57.81%,0.73659,177.65875,25.63494,0.98915,0.2854,0.35072,74.0,5.7408
town7_010450.png,GO,"[0.00604, 0.96279, 0.01217, 0.019]",STOP,"[0.39015, 0.38765, 0.01102, 0.21119]",True,93.0,72.66%,0.70739,289.8324,23.50933,0.98381,0.26892,0.48223,93.0,7.5342
town7_010454.png,GO,"[0.00372, 0.98327, 0.00338, 0.00963]",STOP,"[0.45083, 0.37742, 0.00859, 0.16316]",True,82.0,64.06%,0.73469,203.05104,25.05475,0.98949,0.2819,0.49924,82.0,5.91468
town7_010459.png,GO,"[0.00551, 0.98169, 0.00375, 0.00904]",LEFT,"[0.22998, 0.36667, 0.02772, 0.37562]",True,91.0,71.09%,0.69855,243.95956,24.25763,0.98739,0.24993,0.41562,91.0,7.15156
town7_010462.png,GO,"[0.01032, 0.96783, 0.00774, 0.01411]",STOP,"[0.41724, 0.39366, 0.01516, 0.17394]",True,74.0,57.81%,0.73062,179.07766,25.60039,0.99051,0.27551,0.39748,74.0,5.46467
town7_010469.png,GO,"[0.00511, 0.98709, 0.00167, 0.00613]",STOP,"[0.5062, 0.48772, 0.00203, 0.00405]",True,51.0,39.84%,0.73305,194.49201,25.24179,0.98865,0.26313,0.35503,51.0,5.75869
town7_010470.png,GO,"[0.00583, 0.98684, 0.00124, 0.00609]",STOP,"[0.70039, 0.29739, 0.00064, 0.00157]",True,55.0,42.97%,0.73657,192.66682,25.28273,0.9892,0.26159,0.34816,55.0,6.06108
town7_010476.png,GO,"[0.05954, 0.92313, 0.00175, 0.01557]",STOP,"[0.50361, 0.48941, 0.00044, 0.00654]",True,26.0,20.31%,0.73899,184.07117,25.48095,0.98915,0.27298,0.24615,26.0,3.56428
town7_010478.png,GO,"[0.13172, 0.86232, 0.00156, 0.00441]",STOP,"[0.51695, 0.48057, 0.00083, 0.00165]",True,36.0,28.12%,0.72913,173.3438,25.74172,0.99078,0.2702,0.27738,36.0,3.1987
town7_010488.png,STOP,"[0.8029, 0.19611, 0.00023, 0.00077]",GO,"[0.44587, 0.54912, 0.00199, 0.00303]",True,41.0,32.03%,0.78784,123.88294,27.20069,0.99204,0.35349,0.28868,41.0,2.77532
town7_010501.png,STOP,"[0.56809, 0.42785, 0.00131, 0.00275]",GO,"[0.32625, 0.66785, 0.00252, 0.00338]",True,2.0,1.56%,0.79028,127.05276,27.09096,0.99116,0.34864,0.22757,2.0,0.51774
town7_010505.png,GO,"[0.01615, 0.967, 0.0105, 0.00636]",STOP,"[0.50274, 0.49218, 0.00195, 0.00313]",True,97.0,75.78%,0.744,196.66401,25.19355,0.98109,0.28051,0.47531,97.0,5.13005
town7_010507.png,GO,"[0.03761, 0.95725, 0.00221, 0.00293]",STOP,"[0.53034, 0.46517, 0.00166, 0.00283]",True,84.0,65.62%,0.72414,216.70799,24.77205,0.97915,0.28005,0.41348,84.0,5.092
town7_010509.png,GO,"[0.00156, 0.98538, 0.00502, 0.00804]",GO,"[0.28056, 0.71402, 0.00176, 0.00366]",False,128.0,100.00%,,,,,,0.45085,,
town7_010514.png,GO,"[0.0004, 0.99248, 0.00287, 0.00425]",STOP,"[0.51589, 0.47791, 0.00149, 0.0047]",True,100.0,78.12%,0.68641,337.92484,22.8426,0.96327,0.21683,0.47502,100.0,6.78503
town7_010519.png,GO,"[0.00013, 0.9658, 0.01918, 0.01489]",GO,"[0.33855, 0.6553, 0.003, 0.00315]",False,128.0,100.00%,,,,,,0.56611,,
town7_010521.png,GO,"[0.00098, 0.89266, 0.0398, 0.06657]",STOP,"[0.56326, 0.43518, 8e-05, 0.00148]",True,83.0,64.84%,0.54926,499.86742,21.14226,0.86895,0.13973,0.48423,83.0,10.47515
town7_010522.png,GO,"[0.00316, 0.98276, 0.00556, 0.00853]",STOP,"[0.52929, 0.46699, 0.00114, 0.00258]",True,114.0,89.06%,0.54698,1167.9863,17.45643,0.84858,0.14688,0.77043,114.0,13.20539
town7_010540.png,GO,"[0.00047, 0.98261, 0.00921, 0.00771]",STOP,"[0.55967, 0.43289, 0.00274, 0.0047]",True,113.0,88.28%,0.51715,994.20263,18.15605,0.86193,0.12201,0.51734,113.0,11.96198
town7_010541.png,GO,"[0.00068, 0.9901, 0.00455, 0.00466]",RIGHT,"[0.00045, 0.47799, 0.50143, 0.02012]",True,71.0,55.47%,0.57919,452.30432,21.5765,0.91601,0.16813,0.42181,71.0,10.09843
town7_010545.png,GO,"[0.00132, 0.98352, 0.00521, 0.00996]",RIGHT,"[0.00035, 0.313, 0.64347, 0.04318]",True,67.0,52.34%,0.58663,506.67698,21.08349,0.91058,0.17125,0.34785,67.0,10.81006
town7_010547.png,GO,"[0.00021, 0.96512, 0.00172, 0.03295]",RIGHT,"[4e-05, 0.41259, 0.56304, 0.02432]",True,74.0,57.81%,0.5791,582.48156,20.47798,0.89668,0.16935,0.39112,74.0,11.59043
town7_010550.png,GO,"[0.08456, 0.87943, 0.00023, 0.03578]",STOP,"[0.49929, 0.49203, 5e-05, 0.00863]",True,56.0,43.75%,0.59925,329.90607,22.9469,0.88107,0.18554,0.2947,56.0,6.75884
town7_010554.png,STOP,"[0.93036, 0.06946, 5e-05, 0.00013]",GO,"[0.31234, 0.66561, 0.00363, 0.01842]",True,77.0,60.16%,0.63504,515.41883,21.0092,0.90892,0.21844,0.33833,77.0,9.31464
town7_010556.png,STOP,"[0.95499, 0.04498, 0.0, 3e-05]",GO,"[0.46516, 0.5278, 0.00126, 0.00579]",True,65.0,50.78%,0.79666,173.5862,25.73565,0.97561,0.31543,0.37929,65.0,6.22757
town7_010566.png,STOP,"[0.95316, 0.04678, 1e-05, 5e-05]",GO,"[0.45199, 0.53216, 0.00093, 0.01491]",True,73.0,57.03%,0.77845,216.52661,24.77569,0.96974,0.31258,0.37667,73.0,6.66972
town7_010574.png,STOP,"[0.96911, 0.03087, 0.0, 2e-05]",GO,"[0.46321, 0.52133, 0.00069, 0.01477]",True,83.0,64.84%,0.76587,244.07464,24.25558,0.96257,0.30433,0.54408,83.0,7.2036
town7_010576.png,STOP,"[0.96544, 0.03454, 0.0, 1e-05]",GO,"[0.39814, 0.58359, 0.00043, 0.01783]",True,71.0,55.47%,0.77687,220.97023,24.68747,0.96793,0.32106,0.3423,71.0,6.82651
town7_010580.png,STOP,"[0.96149, 0.03847, 0.0, 4e-05]",GO,"[0.4239, 0.56107, 0.00044, 0.01459]",True,85.0,66.41%,0.76888,237.78115,24.36903,0.96459,0.30705,0.44981,85.0,7.09562
town7_010581.png,STOP,"[0.96879, 0.03118, 0.0, 3e-05]",GO,"[0.41049, 0.58273, 0.00071, 0.00608]",True,61.0,47.66%,0.79589,175.61305,25.68524,0.97702,0.33461,0.55339,61.0,6.1817
town7_010585.png,STOP,"[0.96712, 0.03286, 0.0, 2e-05]",GO,"[0.23547, 0.74466, 0.00063, 0.01924]",True,68.0,53.12%,0.78104,206.41081,24.98348,0.97233,0.31821,0.40543,68.0,6.50037
town7_010597.png,STOP,"[0.96258, 0.03739, 1e-05, 2e-05]",GO,"[0.19658, 0.78558, 0.00067, 0.01717]",True,80.0,62.50%,0.77455,222.0269,24.66675,0.96773,0.31147,0.35207,80.0,6.64071
town7_010613.png,STOP,"[0.96411, 0.03585, 1e-05, 4e-05]",GO,"[0.45954, 0.52472, 0.00052, 0.01522]",True,71.0,55.47%,0.78079,204.90128,25.01536,0.97135,0.32001,0.3414,71.0,6.34545
town7_010617.png,STOP,"[0.96412, 0.03583, 1e-05, 5e-05]",GO,"[0.41708, 0.56371, 0.00174, 0.01747]",True,73.0,57.03%,0.77705,220.50919,24.69654,0.9684,0.31029,0.42064,73.0,6.40428
town7_010618.png,STOP,"[0.96472, 0.03522, 1e-05, 6e-05]",GO,"[0.39127, 0.59717, 0.00176, 0.00979]",True,63.0,49.22%,0.78894,186.87044,25.4154,0.97477,0.32512,0.53928,63.0,5.78061
town7_010620.png,STOP,"[0.96259, 0.03734, 1e-05, 6e-05]",GO,"[0.3152, 0.64155, 0.00124, 0.042]",True,76.0,59.38%,0.77867,219.3437,24.71955,0.96872,0.32201,0.36741,76.0,6.27423
town7_010621.png,STOP,"[0.96186, 0.03811, 1e-05, 2e-05]",GO,"[0.29157, 0.68145, 0.00182, 0.02517]",True,72.0,56.25%,0.7831,208.84461,24.93257,0.97042,0.32476,0.3566,72.0,6.25089
town7_010623.png,STOP,"[0.96479, 0.03517, 1e-05, 3e-05]",GO,"[0.4039, 0.58654, 0.00152, 0.00805]",True,57.0,44.53%,0.80003,168.56997,25.863,0.97841,0.3397,0.37,57.0,4.93553
town7_010629.png,STOP,"[0.95021, 0.04973, 1e-05, 5e-05]",GO,"[0.38161, 0.60784, 0.00105, 0.0095]",True,74.0,57.81%,0.7825,200.83867,25.10233,0.97143,0.32215,0.34711,74.0,6.08114
town7_010630.png,STOP,"[0.95718, 0.04278, 0.0, 4e-05]",GO,"[0.46867, 0.52635, 0.0005, 0.00448]",True,63.0,49.22%,0.79101,183.24018,25.5006,0.97619,0.32672,0.44493,63.0,5.71145
town7_010636.png,STOP,"[0.95409, 0.04569, 0.0, 0.00022]",GO,"[0.25248, 0.73669, 0.0005, 0.01032]",True,74.0,57.81%,0.77589,211.97812,24.86789,0.96961,0.31438,0.37785,74.0,6.1858
town7_010658.png,STOP,"[0.9517, 0.04824, 1e-05, 5e-05]",GO,"[0.40343, 0.5914, 0.00058, 0.00459]",True,55.0,42.97%,0.8048,159.53859,26.10215,0.97951,0.3499,0.32926,55.0,4.95206
town7_010672.png,STOP,"[0.95686, 0.04309, 1e-05, 4e-05]",GO,"[0.44909, 0.54372, 0.00102, 0.00616]",True,70.0,54.69%,0.78802,199.2276,25.13731,0.97151,0.3218,0.43334,70.0,5.86198
town7_010674.png,STOP,"[0.96233, 0.03761, 1e-05, 5e-05]",GO,"[0.46818, 0.51736, 0.00028, 0.01418]",True,76.0,59.38%,0.78052,211.37125,24.88034,0.96942,0.32166,0.53803,76.0,6.0891
town7_010678.png,STOP,"[0.95721, 0.04276, 1e-05, 3e-05]",GO,"[0.45971, 0.5258, 0.00036, 0.01414]",True,80.0,62.50%,0.78384,209.02461,24.92883,0.96959,0.32208,0.3567,80.0,6.10665
town7_010691.png,STOP,"[0.95594, 0.044, 1e-05, 5e-05]",GO,"[0.38171, 0.59345, 0.00063, 0.0242]",True,72.0,56.25%,0.77982,213.09031,24.84517,0.96763,0.3188,0.37486,72.0,6.08138
town7_010699.png,GO,"[0.00104, 0.56974, 0.00637, 0.42285]",STOP,"[0.59835, 0.3905, 0.00055, 0.0106]",True,58.0,45.31%,0.65483,339.29831,22.82499,0.95251,0.22096,0.29438,58.0,7.57058
town7_010701.png,GO,"[0.00023, 0.44163, 0.42648, 0.13166]",RIGHT,"[0.00036, 0.3671, 0.49468, 0.13786]",True,10.0,7.81%,0.66223,230.19203,24.5099,0.9801,0.20409,0.1941,10.0,4.11926
town7_010706.png,RIGHT,"[0.00016, 0.03125, 0.96715, 0.00143]",LEFT,"[0.0034, 0.08004, 0.41131, 0.50526]",True,60.0,46.88%,0.52464,696.03984,19.70446,0.9383,0.0935,0.39809,60.0,10.80971
town7_010708.png,RIGHT,"[0.0, 0.02211, 0.97772, 0.00018]",GO,"[7e-05, 0.80199, 0.19104, 0.0069]",True,52.0,40.62%,0.57362,324.78414,23.01486,0.93794,0.14873,0.40689,52.0,7.5941
town7_010711.png,RIGHT,"[0.0, 0.00681, 0.99318, 1e-05]",GO,"[0.0002, 0.50263, 0.49552, 0.00165]",True,45.0,35.16%,0.47807,577.56073,20.51483,0.89029,0.08644,0.39175,45.0,10.15989
town7_010728.png,GO,"[0.0, 0.98027, 0.0034, 0.01634]",RIGHT,"[1e-05, 0.48733, 0.49313, 0.01953]",True,90.0,70.31%,0.50149,997.61268,18.14118,0.87951,0.11172,0.4054,90.0,12.38763
town7_010736.png,GO,"[0.00041, 0.82622, 0.05305, 0.12032]",RIGHT,"[0.0001, 0.34361, 0.61046, 0.04582]",True,48.0,37.50%,0.6642,270.37982,23.81106,0.96941,0.22994,0.34842,48.0,4.8841
