Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s),Sparsity,Proximity,Masked Patches
town7_011165.png,GO,"0.13141, 0.86859",GO,"0.13141, 0.86859",False,,,,,,,,0.43347,,,3.0
town7_011173.png,GO,"0.34803, 0.65197",STOP,"0.34803, 0.65197",True,,11.0,0.59392,786.15513,19.17572,0.9534,0.14342,0.49686,0.09375,12.47503,3.0
town7_011179.png,GO,"0.41209, 0.58791",STOP,"0.41209, 0.58791",True,,3.0,0.78547,101.63495,28.06037,0.99602,0.30629,0.10019,0.02344,3.27502,3.0
town7_011184.png,GO,"0.20365, 0.79635",GO,"0.20365, 0.79635",False,,,,,,,,0.41541,,,3.0
town7_011187.png,GO,"0.13719, 0.86281",GO,"0.13719, 0.86281",False,,,,,,,,0.40851,,,3.0
town7_011201.png,GO,"0.05026, 0.94974",GO,"0.05026, 0.94974",False,,,,,,,,0.36349,,,3.0
town7_011202.png,GO,"0.03661, 0.96339",GO,"0.03661, 0.96339",False,,,,,,,,0.33734,,,3.0
town7_011204.png,GO,"0.15157, 0.84843",GO,"0.15157, 0.84843",False,,,,,,,,0.3926,,,3.0
town7_011205.png,GO,"0.2123, 0.7877",GO,"0.2123, 0.7877",False,,,,,,,,0.3692,,,3.0
town7_011216.png,GO,"0.44793, 0.55207",STOP,"0.44793, 0.55207",True,,37.0,0.69695,163.84807,25.98639,0.97886,0.24339,0.17547,0.04688,4.5111,6.0
town7_011217.png,GO,"0.32338, 0.67662",STOP,"0.32338, 0.67662",True,,54.0,0.6936,188.92359,25.36794,0.98001,0.22482,0.20728,0.03125,5.69763,4.0
town7_011223.png,GO,"0.31842, 0.68158",STOP,"0.31842, 0.68158",True,,26.0,0.67414,306.41411,23.26772,0.96206,0.23136,0.42403,0.09375,7.5663,3.0
town7_011225.png,GO,"0.32983, 0.67017",STOP,"0.32983, 0.67017",True,,54.0,0.7042,151.70128,26.32091,0.97708,0.2473,0.20266,0.05469,5.07625,7.0
town7_011228.png,GO,"0.34329, 0.65671",STOP,"0.34329, 0.65671",True,,38.0,0.70889,145.70474,26.49607,0.98062,0.26151,0.18502,0.03906,3.72868,5.0
town7_011231.png,GO,"0.2803, 0.7197",STOP,"0.2803, 0.7197",True,,27.0,0.65857,324.42445,23.01967,0.97221,0.21879,0.41211,0.09375,7.6668,3.0
town7_011250.png,STOP,"0.84155, 0.15845",GO,"0.84155, 0.15845",True,,69.0,0.6569,221.62714,24.67457,0.95977,0.23801,0.23667,0.09375,4.76122,12.0
town7_011251.png,STOP,"0.82528, 0.17472",GO,"0.82528, 0.17472",True,,69.0,0.65356,239.37589,24.34,0.95801,0.2351,0.23976,0.09375,5.49931,12.0
town7_011254.png,STOP,"0.81043, 0.18957",GO,"0.81043, 0.18957",True,,68.0,0.66065,205.4,25.0048,0.96002,0.24127,0.25069,0.09375,4.41129,12.0
town7_011263.png,GO,"0.12869, 0.87131",GO,"0.12869, 0.87131",False,,,,,,,,0.3998,,,3.0
town7_011264.png,GO,"0.14168, 0.85832",GO,"0.14168, 0.85832",False,,,,,,,,0.33641,,,3.0
town7_011273.png,GO,"0.29326, 0.70674",STOP,"0.29326, 0.70674",True,,27.0,0.6281,452.73211,21.57239,0.96247,0.19597,0.43216,0.09375,9.78115,3.0
town7_011275.png,GO,"0.28361, 0.71639",STOP,"0.28361, 0.71639",True,,27.0,0.64059,287.81701,23.53964,0.9619,0.1915,0.4207,0.125,6.62897,4.0
town7_011287.png,GO,"0.23899, 0.76101",STOP,"0.23899, 0.76101",True,,27.0,0.62509,351.89654,22.66665,0.95731,0.18475,0.42082,0.125,7.38884,4.0
town7_011289.png,GO,"0.20355, 0.79645",GO,"0.20355, 0.79645",False,,,,,,,,0.34904,,,3.0
town7_011294.png,GO,"0.31309, 0.68691",GO,"0.31309, 0.68691",False,,,,,,,,0.34648,,,3.0
town7_011296.png,GO,"0.30782, 0.69218",GO,"0.30782, 0.69218",False,,,,,,,,0.34175,,,3.0
town7_011300.png,GO,"0.26005, 0.73995",STOP,"0.26005, 0.73995",True,,17.0,0.63031,537.29406,20.82868,0.94762,0.17754,0.41364,0.09375,9.74445,3.0
town7_011301.png,GO,"0.2802, 0.7198",STOP,"0.2802, 0.7198",True,,17.0,0.60409,524.27227,20.93523,0.94333,0.1722,0.46074,0.09375,9.98164,3.0
town7_011306.png,GO,"0.30037, 0.69963",STOP,"0.30037, 0.69963",True,,17.0,0.62026,532.36023,20.86875,0.93671,0.17863,0.39883,0.125,10.65091,4.0
town7_011308.png,GO,"0.31076, 0.68924",STOP,"0.31076, 0.68924",True,,17.0,0.61354,529.93281,20.8886,0.93677,0.17081,0.39687,0.125,10.00325,4.0
town7_011311.png,GO,"0.31465, 0.68535",STOP,"0.31465, 0.68535",True,,82.0,0.70345,192.01526,25.29745,0.9693,0.24409,0.28061,0.07812,4.869,10.0
town7_011313.png,STOP,"0.56797, 0.43203",GO,"0.56797, 0.43203",True,,17.0,0.68079,189.35703,25.35799,0.96797,0.24264,0.14681,0.0625,3.7612,8.0
town7_011315.png,STOP,"0.85273, 0.14727",GO,"0.85273, 0.14727",True,,68.0,0.66007,274.33169,23.74804,0.96086,0.22568,0.23719,0.0625,5.40807,8.0
town7_011316.png,STOP,"0.84561, 0.15439",GO,"0.84561, 0.15439",True,,68.0,0.69773,218.72359,24.73185,0.96976,0.25763,0.23454,0.05469,5.11136,7.0
town7_011318.png,STOP,"0.85324, 0.14676",GO,"0.85324, 0.14676",True,,68.0,0.67564,246.59896,24.21089,0.96341,0.25167,0.23451,0.05469,5.03863,7.0
town7_011323.png,STOP,"0.80803, 0.19197",GO,"0.80803, 0.19197",True,,68.0,0.66586,256.44039,24.04094,0.96243,0.24813,0.23531,0.0625,4.85832,8.0
town7_011327.png,STOP,"0.78709, 0.21291",GO,"0.78709, 0.21291",True,,68.0,0.66342,262.25487,23.94357,0.96171,0.24511,0.23879,0.0625,5.02912,8.0
town7_011332.png,STOP,"0.67966, 0.32034",GO,"0.67966, 0.32034",True,,2.0,0.68661,213.48659,24.8371,0.96856,0.28611,0.09503,0.04688,2.75072,6.0
town7_011340.png,GO,"0.04341, 0.95659",GO,"0.04341, 0.95659",False,,,,,,,,0.34203,,,3.0
town7_011342.png,GO,"0.09194, 0.90806",GO,"0.09194, 0.90806",False,,,,,,,,0.34762,,,3.0
town7_011350.png,GO,"0.29021, 0.70979",GO,"0.29021, 0.70979",False,,,,,,,,0.34109,,,3.0
town7_011362.png,GO,"0.27502, 0.72498",GO,"0.27502, 0.72498",False,,,,,,,,0.34409,,,3.0
town7_011379.png,STOP,"0.79751, 0.20249",GO,"0.79751, 0.20249",True,,26.0,0.75359,205.53542,25.00194,0.96884,0.32772,0.14514,0.07812,4.61373,10.0
town7_011381.png,STOP,"0.8271, 0.1729",GO,"0.8271, 0.1729",True,,24.0,0.76468,143.00453,26.57731,0.97228,0.32662,0.14838,0.07812,3.58664,10.0
town7_011386.png,STOP,"0.64013, 0.35987",GO,"0.64013, 0.35987",True,,0.0,0.76415,159.60146,26.10044,0.97443,0.33833,0.10216,0.05469,2.74242,7.0
town7_011388.png,GO,"0.27255, 0.72745",STOP,"0.27255, 0.72745",True,,5.0,0.64421,1146.02518,17.53886,0.93424,0.20906,0.4867,0.09375,15.68504,3.0
town7_011400.png,GO,"0.0893, 0.9107",GO,"0.0893, 0.9107",False,,,,,,,,0.4087,,,3.0
town7_011401.png,GO,"0.12051, 0.87949",GO,"0.12051, 0.87949",False,,,,,,,,0.37308,,,3.0
town7_011412.png,GO,"0.29652, 0.70348",GO,"0.29652, 0.70348",False,,,,,,,,0.37339,,,3.0
town7_011427.png,GO,"0.32516, 0.67484",STOP,"0.32516, 0.67484",True,,27.0,0.56621,584.7207,20.46132,0.96736,0.1508,0.50606,0.09375,10.58932,3.0
town7_011432.png,GO,"0.31905, 0.68095",STOP,"0.31905, 0.68095",True,,27.0,0.60736,488.50096,21.24215,0.96077,0.18511,0.46125,0.09375,9.2879,3.0
town7_011433.png,GO,"0.3197, 0.6803",STOP,"0.3197, 0.6803",True,,26.0,0.5848,573.94464,20.5421,0.95755,0.18144,0.42079,0.09375,10.60078,3.0
town7_011436.png,GO,"0.29952, 0.70048",GO,"0.29952, 0.70048",False,,,,,,,,0.35915,,,3.0
town7_011440.png,GO,"0.30822, 0.69178",STOP,"0.30822, 0.69178",True,,51.0,0.67816,199.83833,25.12402,0.98942,0.2226,0.20323,0.02344,3.85315,3.0
town7_011441.png,GO,"0.44211, 0.55789",STOP,"0.44211, 0.55789",True,,3.0,0.6997,197.45727,25.17607,0.99045,0.2327,0.10086,0.02344,3.88041,3.0
town7_011446.png,GO,"0.46498, 0.53502",STOP,"0.46498, 0.53502",True,,0.0,0.71451,192.49654,25.28657,0.99194,0.26028,0.09617,0.02344,4.25295,3.0
town7_011447.png,STOP,"0.6664, 0.3336",GO,"0.6664, 0.3336",True,,5.0,0.71065,201.33961,25.09151,0.99017,0.2643,0.10005,0.02344,3.26294,3.0
town7_011450.png,STOP,"0.75775, 0.24225",GO,"0.75775, 0.24225",True,,26.0,0.73875,167.03286,25.90278,0.98963,0.27508,0.18397,0.02344,4.9271,3.0
town7_011457.png,STOP,"0.748, 0.252",GO,"0.748, 0.252",True,,69.0,0.71608,147.06018,26.45585,0.99234,0.25222,0.26727,0.02344,3.51343,3.0
town7_011487.png,GO,"0.31894, 0.68106",GO,"0.31894, 0.68106",False,,,,,,,,0.39889,,,3.0
town7_011492.png,GO,"0.34185, 0.65815",STOP,"0.34185, 0.65815",True,,26.0,0.54944,660.25794,19.93367,0.94737,0.15376,0.53105,0.09375,9.97348,3.0
town7_011495.png,GO,"0.33695, 0.66305",STOP,"0.33695, 0.66305",True,,11.0,0.55366,701.3375,19.67153,0.93407,0.12319,0.41121,0.125,13.02621,4.0
town7_011497.png,GO,"0.33161, 0.66839",STOP,"0.33161, 0.66839",True,,11.0,0.52676,742.83799,19.42186,0.92476,0.11,0.41178,0.125,14.18446,4.0
town7_011498.png,GO,"0.33854, 0.66146",STOP,"0.33854, 0.66146",True,,11.0,0.52934,803.79805,19.07933,0.92474,0.11001,0.41697,0.09375,14.57693,3.0
town7_011506.png,STOP,"0.95521, 0.04479",GO,"0.95521, 0.04479",True,,19.0,0.57544,912.41268,18.52889,0.93327,0.14373,0.42216,0.15625,13.70067,5.0
town7_011511.png,STOP,"0.93737, 0.06263",GO,"0.93737, 0.06263",True,,18.0,0.58982,867.11549,18.75003,0.93872,0.142,0.42702,0.15625,13.42985,5.0
town7_011512.png,STOP,"0.9468, 0.0532",GO,"0.9468, 0.0532",True,,18.0,0.59207,865.20495,18.75961,0.93907,0.14438,0.42609,0.15625,13.47782,5.0
town7_011518.png,STOP,"0.94826, 0.05174",STOP,"0.94826, 0.05174",False,,,,,,,,0.3627,,,5.0
town7_011519.png,STOP,"0.94348, 0.05652",STOP,"0.94348, 0.05652",False,,,,,,,,0.3677,,,5.0
town7_011525.png,GO,"0.21489, 0.78511",GO,"0.21489, 0.78511",False,,,,,,,,0.3663,,,3.0
town7_011531.png,GO,"0.1754, 0.8246",GO,"0.1754, 0.8246",False,,,,,,,,0.356,,,3.0
town7_011533.png,GO,"0.27213, 0.72787",GO,"0.27213, 0.72787",False,,,,,,,,0.35697,,,3.0
town7_011534.png,GO,"0.335, 0.665",GO,"0.335, 0.665",False,,,,,,,,0.35689,,,3.0
town7_011539.png,GO,"0.3426, 0.6574",STOP,"0.3426, 0.6574",True,,11.0,0.52842,843.32182,18.87087,0.92765,0.1198,0.39703,0.09375,15.6234,3.0
town7_011545.png,GO,"0.33832, 0.66168",STOP,"0.33832, 0.66168",True,,11.0,0.54995,853.93513,18.81655,0.93209,0.12258,0.39064,0.09375,14.54575,3.0
town7_011548.png,GO,"0.32592, 0.67408",STOP,"0.32592, 0.67408",True,,10.0,0.55634,740.69562,19.43441,0.92877,0.14081,0.39847,0.09375,12.91517,3.0
town7_011555.png,GO,"0.35327, 0.64673",STOP,"0.35327, 0.64673",True,,53.0,0.65105,361.91844,22.5447,0.97175,0.21599,0.20494,0.03125,5.61063,4.0
town7_011558.png,GO,"0.40772, 0.59228",STOP,"0.40772, 0.59228",True,,5.0,0.6505,425.27688,21.84409,0.9684,0.20328,0.1082,0.03906,5.44801,5.0
town7_011566.png,STOP,"0.78389, 0.21611",GO,"0.78389, 0.21611",True,,69.0,0.71619,228.91573,24.53405,0.97446,0.26498,0.2467,0.05469,5.4547,7.0
town7_011567.png,STOP,"0.82282, 0.17718",GO,"0.82282, 0.17718",True,,0.0,0.69961,327.93247,22.97296,0.95425,0.27348,0.36546,0.125,6.00519,4.0
town7_011574.png,STOP,"0.81777, 0.18223",GO,"0.81777, 0.18223",True,,69.0,0.71218,239.67312,24.33461,0.97292,0.26632,0.24701,0.05469,5.50719,7.0
town7_011584.png,GO,"0.10805, 0.89195",GO,"0.10805, 0.89195",False,,,,,,,,0.34746,,,3.0
town7_011593.png,STOP,"0.64684, 0.35316",GO,"0.64684, 0.35316",True,,2.0,0.73285,119.19461,27.36824,0.9821,0.30601,0.09989,0.03906,3.23176,5.0
town7_011597.png,STOP,"0.73495, 0.26505",GO,"0.73495, 0.26505",True,,34.0,0.73839,120.66638,27.31494,0.98501,0.29404,0.16828,0.03125,3.90882,4.0
town7_011604.png,STOP,"0.72886, 0.27114",GO,"0.72886, 0.27114",True,,27.0,0.71343,159.54393,26.102,0.97819,0.29916,0.15245,0.03125,4.65717,4.0
town7_011608.png,STOP,"0.77333, 0.22667",GO,"0.77333, 0.22667",True,,34.0,0.71788,129.18531,27.01867,0.98219,0.28247,0.16641,0.03906,4.40274,5.0
town7_011617.png,GO,"0.33988, 0.66012",STOP,"0.33988, 0.66012",True,,64.0,0.72197,149.50771,26.38417,0.97814,0.29051,0.23119,0.04688,3.98258,6.0
town7_011627.png,GO,"0.32027, 0.67973",STOP,"0.32027, 0.67973",True,,53.0,0.70219,155.41148,26.21597,0.97274,0.25458,0.20711,0.05469,5.78301,7.0
town7_011628.png,GO,"0.29009, 0.70991",STOP,"0.29009, 0.70991",True,,81.0,0.6891,217.23865,24.76143,0.97773,0.26546,0.2731,0.05469,6.55002,7.0
town7_011634.png,GO,"0.14482, 0.85518",GO,"0.14482, 0.85518",False,,,,,,,,0.35049,,,3.0
town7_011636.png,GO,"0.1458, 0.8542",GO,"0.1458, 0.8542",False,,,,,,,,0.35193,,,3.0
town7_011637.png,GO,"0.17593, 0.82407",GO,"0.17593, 0.82407",False,,,,,,,,0.35499,,,3.0
town7_011656.png,GO,"0.31568, 0.68432",STOP,"0.31568, 0.68432",True,,30.0,0.64978,855.19154,18.81017,0.96316,0.20946,0.43653,0.09375,12.13356,3.0
town7_011657.png,GO,"0.3173, 0.6827",GO,"0.3173, 0.6827",False,,,,,,,,0.35216,,,3.0
town7_011661.png,GO,"0.33872, 0.66128",STOP,"0.33872, 0.66128",True,,17.0,0.65298,640.98458,20.06233,0.952,0.21094,0.41362,0.09375,12.01572,3.0
town7_011662.png,GO,"0.32442, 0.67558",GO,"0.32442, 0.67558",False,,,,,,,,0.37445,,,3.0
town7_011664.png,GO,"0.28582, 0.71418",STOP,"0.28582, 0.71418",True,,12.0,0.70192,383.79042,22.28986,0.96678,0.21071,0.41247,0.09375,11.64103,3.0
town7_011668.png,GO,"0.26974, 0.73026",STOP,"0.26974, 0.73026",True,,17.0,0.65702,534.95839,20.8476,0.96254,0.18891,0.42627,0.09375,10.4387,3.0
town7_011672.png,GO,"0.32468, 0.67532",STOP,"0.32468, 0.67532",True,,17.0,0.66015,658.43549,19.94567,0.95441,0.19624,0.40957,0.09375,12.67148,3.0
town7_011673.png,GO,"0.31976, 0.68024",STOP,"0.31976, 0.68024",True,,17.0,0.65608,654.72307,19.97023,0.95623,0.19647,0.44959,0.09375,12.76244,3.0
town7_011682.png,GO,"0.36793, 0.63207",STOP,"0.36793, 0.63207",True,,39.0,0.79993,96.3494,28.29231,0.99499,0.30308,0.17282,0.02344,3.40098,3.0
town7_011683.png,GO,"0.34353, 0.65648",STOP,"0.34353, 0.65648",True,,39.0,0.78733,105.8418,27.88423,0.99431,0.2882,0.17593,0.02344,3.5227,3.0
town7_011688.png,STOP,"0.91988, 0.08012",GO,"0.91988, 0.08012",True,,69.0,0.76058,181.83203,25.5341,0.9914,0.25802,0.23766,0.02344,6.27315,3.0
town7_011696.png,STOP,"0.94115, 0.05885",GO,"0.94115, 0.05885",True,,69.0,0.75287,192.84953,25.27862,0.99098,0.25958,0.2348,0.02344,6.1786,3.0
town7_011698.png,STOP,"0.92734, 0.07266",GO,"0.92734, 0.07266",True,,68.0,0.76084,192.13604,25.29472,0.99102,0.27563,0.23161,0.02344,5.84897,3.0
town7_011699.png,STOP,"0.93146, 0.06854",GO,"0.93146, 0.06854",True,,68.0,0.75807,187.56747,25.39923,0.99125,0.2779,0.22813,0.02344,5.94924,3.0
town7_011703.png,STOP,"0.92717, 0.07283",GO,"0.92717, 0.07283",True,,68.0,0.76001,191.72141,25.3041,0.99085,0.27327,0.22853,0.02344,6.11091,3.0
town7_011708.png,STOP,"0.92003, 0.07997",GO,"0.92003, 0.07997",True,,68.0,0.76442,185.64182,25.44405,0.99125,0.27901,0.2302,0.02344,5.39553,3.0
town7_011714.png,STOP,"0.93701, 0.06299",GO,"0.93701, 0.06299",True,,68.0,0.76009,187.7981,25.39389,0.9912,0.27512,0.23002,0.02344,6.10519,3.0
town7_011717.png,STOP,"0.92978, 0.07022",GO,"0.92978, 0.07022",True,,68.0,0.76144,186.07911,25.43383,0.99112,0.27591,0.24706,0.02344,6.0285,3.0
town7_011729.png,STOP,"0.93091, 0.06909",GO,"0.93091, 0.06909",True,,68.0,0.75955,189.9924,25.34344,0.99126,0.27836,0.23021,0.02344,5.90507,3.0
town7_011733.png,STOP,"0.9348, 0.0652",GO,"0.9348, 0.0652",True,,69.0,0.75587,189.02779,25.36555,0.99144,0.26447,0.23799,0.02344,6.20958,3.0
town7_011736.png,STOP,"0.93888, 0.06112",GO,"0.93888, 0.06112",True,,69.0,0.75226,192.11422,25.29521,0.99126,0.25736,0.23957,0.02344,6.27806,3.0
town7_011741.png,STOP,"0.91073, 0.08927",GO,"0.91073, 0.08927",True,,68.0,0.76349,184.95828,25.46007,0.99134,0.2799,0.23586,0.02344,6.28569,3.0
town7_011743.png,STOP,"0.93258, 0.06742",GO,"0.93258, 0.06742",True,,69.0,0.74951,195.80219,25.21263,0.99099,0.2555,0.2373,0.02344,6.1491,3.0
town7_011744.png,STOP,"0.93768, 0.06232",GO,"0.93768, 0.06232",True,,69.0,0.75037,197.18073,25.18216,0.99101,0.25438,0.23689,0.02344,6.24301,3.0
town7_011745.png,STOP,"0.93483, 0.06517",GO,"0.93483, 0.06517",True,,69.0,0.74924,200.27672,25.1145,0.99094,0.25358,0.24105,0.02344,6.44538,3.0
town7_011752.png,STOP,"0.94302, 0.05698",GO,"0.94302, 0.05698",True,,69.0,0.74762,197.47461,25.17569,0.99105,0.2548,0.22897,0.02344,6.28651,3.0
town7_011763.png,STOP,"0.93275, 0.06725",GO,"0.93275, 0.06725",True,,69.0,0.75259,195.44815,25.22049,0.991,0.25847,0.23431,0.02344,6.47737,3.0
town7_011772.png,STOP,"0.90445, 0.09555",GO,"0.90445, 0.09555",True,,68.0,0.75941,198.57031,25.15166,0.99062,0.27688,0.22613,0.02344,6.42208,3.0
town7_011780.png,STOP,"0.9353, 0.0647",GO,"0.9353, 0.0647",True,,68.0,0.76402,189.64669,25.35135,0.99095,0.28188,0.23203,0.02344,6.10063,3.0
town7_011785.png,STOP,"0.92413, 0.07587",GO,"0.92413, 0.07587",True,,68.0,0.7594,196.20297,25.20375,0.99067,0.27313,0.22923,0.02344,5.91278,3.0
town7_011796.png,STOP,"0.92072, 0.07928",GO,"0.92072, 0.07928",True,,68.0,0.76026,189.70628,25.34999,0.99101,0.27627,0.22988,0.02344,5.96248,3.0
town7_011802.png,GO,"0.26474, 0.73526",STOP,"0.26474, 0.73526",True,,81.0,0.67729,339.68802,22.82,0.98428,0.2415,0.25551,0.02344,6.87783,3.0
town7_011814.png,GO,"0.23533, 0.76467",GO,"0.23533, 0.76467",False,,,,,,,,0.33232,,,3.0
town7_011819.png,GO,"0.31099, 0.68901",GO,"0.31099, 0.68901",False,,,,,,,,0.32926,,,3.0
town7_011824.png,GO,"0.31941, 0.68059",GO,"0.31941, 0.68059",False,,,,,,,,0.3307,,,3.0
town7_011831.png,GO,"0.34168, 0.65832",GO,"0.34168, 0.65832",False,,,,,,,,0.32943,,,3.0
town7_011841.png,GO,"0.3175, 0.6825",STOP,"0.3175, 0.6825",True,,11.0,0.591,586.39849,20.44888,0.96091,0.12578,0.37219,0.09375,13.13193,3.0
town7_011848.png,GO,"0.32143, 0.67857",STOP,"0.32143, 0.67857",True,,11.0,0.56535,568.71927,20.58182,0.95856,0.12468,0.37591,0.09375,12.91772,3.0
town7_011855.png,GO,"0.34914, 0.65086",STOP,"0.34914, 0.65086",True,,55.0,0.70918,183.89523,25.4851,0.98863,0.24784,0.20166,0.02344,4.27029,3.0
town7_011860.png,GO,"0.34289, 0.65711",STOP,"0.34289, 0.65711",True,,55.0,0.68021,192.44174,25.28781,0.98793,0.23721,0.20503,0.02344,4.46478,3.0
town7_011862.png,GO,"0.36332, 0.63668",STOP,"0.36332, 0.63668",True,,55.0,0.68081,193.99146,25.25298,0.98762,0.23645,0.20022,0.02344,4.23284,3.0
town7_011864.png,GO,"0.34655, 0.65345",STOP,"0.34655, 0.65345",True,,11.0,0.56238,593.90544,20.39363,0.95506,0.13043,0.37279,0.09375,12.77828,3.0
town7_011870.png,GO,"0.33992, 0.66008",STOP,"0.33992, 0.66008",True,,11.0,0.58147,617.93844,20.22135,0.95191,0.13286,0.37311,0.09375,13.51319,3.0
town7_011879.png,GO,"0.28253, 0.71747",GO,"0.28253, 0.71747",False,,,,,,,,0.33368,,,3.0
town7_011887.png,GO,"0.28178, 0.71822",GO,"0.28178, 0.71822",False,,,,,,,,0.33466,,,3.0
town7_011888.png,GO,"0.23249, 0.76751",GO,"0.23249, 0.76751",False,,,,,,,,0.33265,,,3.0
town7_011893.png,GO,"0.33369, 0.66631",STOP,"0.33369, 0.66631",True,,11.0,0.57264,606.44083,20.30292,0.95935,0.13701,0.37551,0.09375,12.68367,3.0
town7_011898.png,GO,"0.38836, 0.61164",STOP,"0.38836, 0.61164",True,,50.0,0.73908,183.76578,25.48816,0.99123,0.2705,0.1924,0.02344,4.54877,3.0
town7_011912.png,GO,"0.19029, 0.80971",GO,"0.19029, 0.80971",False,,,,,,,,0.33415,,,3.0
town7_011914.png,GO,"0.26255, 0.73745",STOP,"0.26255, 0.73745",True,,11.0,0.60321,797.14312,19.11544,0.96089,0.12944,0.38104,0.09375,13.6762,3.0
town7_011916.png,GO,"0.27694, 0.72306",STOP,"0.27694, 0.72306",True,,11.0,0.6082,817.93383,19.00362,0.96166,0.1333,0.38204,0.09375,14.09064,3.0
town7_011918.png,GO,"0.29023, 0.70977",GO,"0.29023, 0.70977",False,,,,,,,,0.34749,,,3.0
town7_011923.png,GO,"0.30816, 0.69184",STOP,"0.30816, 0.69184",True,,11.0,0.57908,813.85479,19.02533,0.96027,0.13203,0.39684,0.09375,13.26796,3.0
town7_011924.png,GO,"0.32454, 0.67546",STOP,"0.32454, 0.67546",True,,11.0,0.60129,751.89609,19.36923,0.96205,0.15131,0.40336,0.09375,13.36796,3.0
town7_011927.png,GO,"0.32177, 0.67823",STOP,"0.32177, 0.67823",True,,11.0,0.58083,831.54661,18.93194,0.95922,0.13051,0.39737,0.09375,13.7423,3.0
town7_011929.png,GO,"0.3202, 0.6798",STOP,"0.3202, 0.6798",True,,11.0,0.59321,784.02849,19.18749,0.96197,0.13881,0.37781,0.09375,13.19187,3.0
town7_011932.png,GO,"0.31003, 0.68997",STOP,"0.31003, 0.68997",True,,11.0,0.6261,750.02388,19.38005,0.96315,0.16681,0.38271,0.09375,13.14408,3.0
town7_011938.png,GO,"0.3087, 0.6913",STOP,"0.3087, 0.6913",True,,11.0,0.62589,804.09312,19.07774,0.96136,0.15631,0.38303,0.09375,14.37667,3.0
town7_011947.png,GO,"0.24506, 0.75494",STOP,"0.24506, 0.75494",True,,11.0,0.59466,776.24839,19.2308,0.96094,0.13873,0.38509,0.09375,13.94405,3.0
town7_011955.png,GO,"0.05473, 0.94527",GO,"0.05473, 0.94527",False,,,,,,,,0.33797,,,3.0
town7_011958.png,GO,"0.02466, 0.97534",GO,"0.02466, 0.97534",False,,,,,,,,0.35811,,,3.0
town7_011960.png,GO,"0.04344, 0.95656",GO,"0.04344, 0.95656",False,,,,,,,,0.33402,,,3.0
town7_011977.png,GO,"0.29103, 0.70897",STOP,"0.29103, 0.70897",True,,27.0,0.64276,485.27211,21.27095,0.97457,0.15728,0.40736,0.09375,9.57227,3.0
town7_011988.png,GO,"0.32866, 0.67134",STOP,"0.32866, 0.67134",True,,26.0,0.60032,537.58727,20.82631,0.97061,0.16731,0.40516,0.09375,9.89223,3.0
town7_011991.png,GO,"0.29999, 0.70001",GO,"0.29999, 0.70001",False,,,,,,,,0.33981,,,3.0
town7_011994.png,GO,"0.36317, 0.63683",STOP,"0.36317, 0.63683",True,,37.0,0.74894,242.23802,24.28838,0.98774,0.25048,0.16501,0.02344,6.56764,3.0
town7_012028.png,GO,"0.31132, 0.68868",GO,"0.31132, 0.68868",False,,,,,,,,0.3295,,,3.0
town7_012029.png,GO,"0.28482, 0.71518",GO,"0.28482, 0.71518",False,,,,,,,,0.33003,,,3.0
town7_012032.png,GO,"0.3428, 0.6572",STOP,"0.3428, 0.6572",True,,16.0,0.62542,944.34461,18.3795,0.95294,0.16352,0.40529,0.09375,13.43505,3.0
town7_012034.png,GO,"0.39744, 0.60256",STOP,"0.39744, 0.60256",True,,53.0,0.66332,396.27836,22.1508,0.96857,0.21129,0.2004,0.02344,4.65742,3.0
town7_012042.png,GO,"0.34174, 0.65826",STOP,"0.34174, 0.65826",True,,44.0,0.72554,165.36375,25.9464,0.98671,0.25391,0.18383,0.02344,4.27592,3.0
town7_012049.png,GO,"0.28783, 0.71217",STOP,"0.28783, 0.71217",True,,55.0,0.73248,169.88789,25.82918,0.98756,0.23801,0.2098,0.02344,5.22709,3.0
town7_012056.png,STOP,"0.60363, 0.39637",GO,"0.60363, 0.39637",True,,1.0,0.77718,119.92133,27.34184,0.99445,0.27759,0.09334,0.02344,3.13169,3.0
town7_012060.png,STOP,"0.73912, 0.26088",GO,"0.73912, 0.26088",True,,27.0,0.75865,134.3507,26.8484,0.99191,0.27593,0.16053,0.02344,4.22329,3.0
town7_012061.png,STOP,"0.62534, 0.37466",GO,"0.62534, 0.37466",True,,2.0,0.7767,108.52599,27.77547,0.99504,0.29588,0.0995,0.02344,3.16856,3.0
town7_012062.png,GO,"0.44362, 0.55638",STOP,"0.44362, 0.55638",True,,36.0,0.75426,121.9668,27.26839,0.99182,0.27079,0.16474,0.02344,4.42144,3.0
town7_012068.png,STOP,"0.71566, 0.28434",GO,"0.71566, 0.28434",True,,25.0,0.66321,162.13841,26.03194,0.99303,0.19743,0.14553,0.02344,3.96653,3.0
town7_012069.png,STOP,"0.80735, 0.19265",GO,"0.80735, 0.19265",True,,68.0,0.64189,206.20331,24.98785,0.99101,0.17811,0.22836,0.02344,5.53892,3.0
town7_012082.png,STOP,"0.62105, 0.37895",GO,"0.62105, 0.37895",True,,25.0,0.64001,183.16258,25.50244,0.99308,0.19463,0.14135,0.02344,4.02582,3.0
